key,project_name,organization_name,lg_code,prefecture_name,city_code,city_name,cft_issue_date,cft_issue_year,category,procedure_type,external_document_uri,taxonomy_version,it_related,core_it_delivery,digital_or_ai_adjacent,matched_subgroups,subgroup_count,system_development,system_services,software_applications,operations_maintenance,cloud,cybersecurity,network_infrastructure,end_user_computing,data_digital,artificial_intelligence,it_consulting_planning,result_id,date,file_type,file_size,certification,period_end_time,location,tender_submission_deadline,opening_tenders_event,item_code,attachment_count,attachments_json
b3Nha2Evb3Nha2FfY2l0eS8yMDI0LzIwMjQwNTEwXzAwNzM0Cg==,大阪市教育委員会就学事務（学齢簿編製等）に係る標準準拠システム並びに独自施策システム一式導入・運用保守業務委託,大阪府大阪市,27,大阪府,271004,大阪市,2024-05-10T00:00:00+09:00,2024,役務,,https://www.city.osaka.lg.jp/templates/buppin_nyusatsuanken/cmsfiles/contents/0000626/626678/01nyusatusetumeisho.pdf,1.1.0-candidate2,True,True,False,system_development|operations_maintenance,2,True,False,False,True,False,False,False,False,False,False,False,34,2024-05-10T19:48:12+09:00,pdf,17920.0,,,,,,,5,"[{""name"":""資料2 調達仕様書(PDF形式, 1.39MB)"",""uri"":""https://www.city.osaka.lg.jp/templates/buppin_nyusatsuanken/cmsfiles/contents/0000626/626678/02-1tyoutatusiyousho.pdf""},{""name"":""資料2 調達仕様書【別紙1】(PDF形式, 6.82MB)"",""uri"":""https://www.city.osaka.lg.jp/templates/buppin_nyusatsuanken/cmsfiles/contents/0000626/626678/02-2siyoushobessi1.pdf""},{""name"":""資料2 調達仕様書【別紙2】(PDF形式, 3.77MB)"",""uri"":""https://www.city.osaka.lg.jp/templates/buppin_nyusatsuanken/cmsfiles/contents/0000626/626678/02-3siyoushobessi2.pdf""},{""name"":""資料2 調達仕様書【別紙3】(PDF形式, 1.32MB)"",""uri"":""https://www.city.osaka.lg.jp/templates/buppin_nyusatsuanken/cmsfiles/contents/0000626/626678/02-4siyoushobessi3.pdf""},{""name"":""資料5 積算にあたっての留意事項(PDF形式, 165KB)"",""uri"":""https://www.city.osaka.lg.jp/templates/buppin_nyusatsuanken/cmsfiles/contents/0000626/626678/05keihisekisanryuuijikou.pdf""}]"
aG9ra2FpZG8vaG9ra2FpZG9fcHJlZi8yMDI0LzIwMjQwNTEzXzAxNDIxCg==,令和6年度データセンター集積推進事業（海外データセンター誘致）委託業務に係る総合評価一般競争入札の実施について,北海道,01,北海道,,,2024-05-13T00:00:00+09:00,2024,役務,,https://www.pref.hokkaido.lg.jp/kz/ssg/188410.html,1.1.0-candidate2,True,True,False,network_infrastructure,1,False,False,False,False,False,False,True,False,False,False,False,110,2024-05-13T19:49:53+09:00,html,,,,,,,,2,"[{""name"":""北海道告示第10818号（入札実施） (PDF 145KB)"",""uri"":""https://www.pref.hokkaido.lg.jp/fs/1/0/1/6/5/4/0/1/_/%E5%91%8A%E7%A4%BA(%E5%85%A5%E6%9C%AD%E3%81%AE%E5%AE%9F%E6%96%BD)%E2%97%8B.pdf""},{""name"":""関係書類一式 (ZIP 1.4MB)"",""uri"":""https://www.pref.hokkaido.lg.jp/fs/1/0/1/6/5/4/1/3/_/%E9%96%A2%E4%BF%82%E6%9B%B8%E9%A1%9E%E4%B8%80%E5%BC%8F.zip""}]"
c2VhcmNoL3BfcG9ydGFsLzIwMjQvMDUvMjAyNDA1MTNfMzA0NzcK,次期ＯＡ－ＬＡＮシステムに係る調達支援役務,内閣官房,13,東京都,,,2024-05-13T00:00:00+09:00,2024,役務,一般競争入札,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,1.1.0-candidate2,True,True,False,it_consulting_planning,1,False,False,False,False,False,False,False,False,False,False,True,133,2024-05-14T19:05:26+09:00,html,,,,,,,,0,[]
dG9reW8vdGl0ZWNoX2FjLzIwMjQvMjAyNDA1MTZfMDAzMzEK,研究者ネットワーク可視化するSaaS型サービス利用（初回実装に伴う開発含む） 一式,国立大学法人東京工業大学,13,東京都,131105,目黒区,2024-05-16T00:00:00+09:00,2024,役務,,http://www.zaimu.titech.ac.jp/keiyaku/kanren/koukoku/wpsys/wp-content/uploads/%E7%A0%94%E7%A9%B6%E8%80%85%E3%83%8D%E3%83%83%E3%83%88%E3%83%AF%E3%83%BC%E3%82%AF%E5%8F%AF%E8%A6%96%E5%8C%96%E3%81%99%E3%82%8BSaaS%E5%9E%8B%E3%82%B5%E3%83%BC%E3%83%93%E3%82%B9%E5%88%A9%E7%94%A8%EF%BC%88%E5%88%9D%E5%9B%9E%E5%AE%9F%E8%A3%85%E3%81%AB%E4%BC%B4%E3%81%86%E9%96%8B%E7%99%BA%E5%90%AB%E3%82%80%EF%BC%89%20%E4%B8%80%E5%BC%8F_R6.5.16-R6.6.14.pdf,1.1.0-candidate2,True,True,False,cloud|network_infrastructure,2,False,False,False,False,True,False,True,False,False,False,False,96,2024-05-16T19:54:59+09:00,pdf,14646.0,,,,,,,0,[]
Z292NC9tb2RfbmFpa3lva3UvMjAyNC8yMDI0MDUxN18wNDM5NAo=,陸自整備補給システムのためのＡＩ維持管理検証基盤におけるＲＭＦ及びシステム構成支援役務,防衛省自衛隊,13,東京都,131041,新宿区,2024-05-17T00:00:00+09:00,2024,役務,,https://www.mod.go.jp/j/budget/chotatsu/naikyoku/nyuusatu/2024/0517b.pdf,1.1.0-candidate2,True,True,False,operations_maintenance|cybersecurity|artificial_intelligence,3,False,False,False,True,False,True,False,False,False,True,False,85,2024-05-17T20:16:03+09:00,pdf,200577.0,,,,,,,0,[]
Z292NS9yb2Z1a3UvMjAyNC8yMDI0MDUxN18wMjAwNgo=,2024 年度情報セキュリティ監査、脆弱性診断、標的型メール攻撃訓練業務委託一式（本部）,独立行政法人労働者健康安全機構,14,神奈川県,141305,川崎市,2024-05-17T00:00:00+09:00,2024,役務,,https://www.johas.go.jp/Portals/0/data0/jigyogaiyo/choutatsu/nyusatsu/0605/nyuusatsu060517.pdf,1.1.0-candidate2,True,True,False,cybersecurity,1,False,False,False,False,False,True,False,False,False,False,False,13,2024-05-17T00:00:00+09:00,pdf,161890.0,,,,,,,0,[]
c2VhcmNoL3BfcG9ydGFsLzIwMjQvMDUvMjAyNDA1MTdfMzA4NzIK,陸自整備補給システムのためのＡＩ維持管理検証基盤におけるＲＭＦ及びシステム構成支援役務,防衛省,13,東京都,,,2024-05-17T00:00:00+09:00,2024,役務,一般競争入札,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,1.1.0-candidate2,True,True,False,operations_maintenance|cybersecurity|artificial_intelligence,3,False,False,False,True,False,True,False,False,False,True,False,79,2024-05-17T19:05:28+09:00,html,,,,,,,,0,[]
b3Nha2Evb3Nha2FfY2l0eS8yMDI0LzIwMjQwNTI0XzAwNzM4Cg==,大阪市会事務局総合評価一般競争入札の実施について（大阪市会事務局における議員在席表示及び会議開催表示システムサービス提供業務委託 長期継続）,大阪府大阪市,27,大阪府,271004,大阪市,2024-05-24T00:00:00+09:00,2024,役務,,https://www.city.osaka.lg.jp/templates/buppin_nyusatsuanken/cmsfiles/contents/0000627/627643/01_siryou1.pdf,1.1.0-candidate2,True,True,False,system_services,1,False,True,False,False,False,False,False,False,False,False,False,16,2024-05-24T19:39:03+09:00,pdf,17920.0,,,,,,,4,"[{""name"":""02_1【資料2−1】「大阪市会事務局における議員在席表示及び会議開催表示システムサービス提供業務委託 長期継続」仕様書(PDF形式, 618KB)"",""uri"":""https://www.city.osaka.lg.jp/templates/buppin_nyusatsuanken/cmsfiles/contents/0000627/627643/02_1siryou2_1.pdf""},{""name"":""02_2【資料2−2】（仕様書）別紙1「議員在席表示及び会議開催表示システム構成概要図（案）」(PDF形式, 117KB)"",""uri"":""https://www.city.osaka.lg.jp/templates/buppin_nyusatsuanken/cmsfiles/contents/0000627/627643/02_2siryou2_2.pdf""},{""name"":""02_3【資料2−3】（仕様書）別紙2「機能要件」(PDF形式, 424KB)"",""uri"":""https://www.city.osaka.lg.jp/templates/buppin_nyusatsuanken/cmsfiles/contents/0000627/627643/02_3siryou2_3.pdf""},{""name"":""02_4【資料2−4】（仕様書）別紙3「標準業務フロー」(PDF形式, 127KB)"",""uri"":""https://www.city.osaka.lg.jp/templates/buppin_nyusatsuanken/cmsfiles/contents/0000627/627643/02_4siryou2_4.pdf""}]"
c2VhcmNoL3BfcG9ydGFsLzIwMjQvMDUvMjAyNDA1MjhfMzE3NzYK,政府共通決済基盤のサービス事務及びシステム運用保守に係る委託業務,デジタル庁東京都,13,東京都,,,2024-05-28T00:00:00+09:00,2024,役務,一般競争入札,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,1.1.0-candidate2,True,True,False,operations_maintenance,1,False,False,False,True,False,False,False,False,False,False,False,24,2024-05-28T19:05:51+09:00,html,,,,,,,,0,[]
c2VhcmNoL3BfcG9ydGFsLzIwMjQvMDUvMjAyNDA1MjhfMzE5MjgK,ＯＳ及びOffice更新に伴うシステム開発等の業務委託,財務省,13,東京都,,,2024-05-28T00:00:00+09:00,2024,役務,一般競争入札,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,1.1.0-candidate2,True,True,False,system_development,1,True,False,False,False,False,False,False,False,False,False,False,25,2024-05-28T19:05:54+09:00,html,,,,,,,,0,[]
dG9reW8vdGl0ZWNoX2FjLzIwMjQvMjAyNDA1MjlfMDAzNDEK,事務用電子計算機システムサーバ群 一式,国立大学法人東京工業大学,13,東京都,131105,目黒区,2024-05-29T00:00:00+09:00,2024,役務,,http://www.zaimu.titech.ac.jp/keiyaku/kanren/koukoku/wpsys/wp-content/uploads/%E4%BA%8B%E5%8B%99%E7%94%A8%E9%9B%BB%E5%AD%90%E8%A8%88%E7%AE%97%E6%A9%9F%E3%82%B7%E3%82%B9%E3%83%86%E3%83%A0%E3%82%B5%E3%83%BC%E3%83%90%E7%BE%A4%20%E4%B8%80%E5%BC%8F_R6.5.29-R6.8.2.pdf,1.1.0-candidate2,True,True,False,network_infrastructure,1,False,False,False,False,False,False,True,False,False,False,False,15,2024-05-29T19:54:40+09:00,pdf,14646.0,,,,,,,0,[]
c2VhcmNoL3BfcG9ydGFsLzIwMjQvMDUvMjAyNDA1MzFfMzIyNTgK,令和６年度日中韓環境教育ネットワーク事業実施等委託業務[総合評価落札方式],環境省,13,東京都,,,2024-05-31T00:00:00+09:00,2024,役務,一般競争入札,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,1.1.0-candidate2,True,True,False,network_infrastructure,1,False,False,False,False,False,False,True,False,False,False,False,3,2024-05-31T19:05:26+09:00,html,,,,,,,,0,[]
ZnVrdW9rYS9mdWt1b2thX3ByZWYvMjAyNC8yMDI0MDYwN18wMzMzMQo=,一般競争入札の公告（福岡県・長崎県財務会計システム等更新に係る 詳細設計・開発等業務委託契約）,福岡県,40,福岡県,,,2024-06-07T00:00:00+09:00,2024,役務,,https://www.pref.fukuoka.lg.jp/bid-info/zaimukaikeikaihatsu.html,1.1.0-candidate2,True,True,False,system_development,1,True,False,False,False,False,False,False,False,False,False,False,23,2024-06-07T19:05:20+09:00,html,,,,,,,,1,"[{""name"":""入札説明書 [PDFファイル／414KB]"",""uri"":""https://www.pref.fukuoka.lg.jp/uploaded/attachment/223926.pdf""}]"
b3Nha2EvbWlub2hfY2l0eS8yMDI0LzIwMjQwNjEwXzAwMTM4Cg==,介護保険・障害福祉サービス指定事業者等管理システム（権限移譲対応版）導入業務委託に係る総合評価落札方式による一般競争入札の実施について,大阪府箕面市,27,大阪府,272205,箕面市,2024-06-10T00:00:00+09:00,2024,役務,,https://www.city.minoh.lg.jp/kouikifukusi/06keiyaku.html,1.1.0-candidate2,True,True,False,system_development,1,True,False,False,False,False,False,False,False,False,False,False,13,2025-10-21T19:09:40+09:00,html,,,,,,,,1,"[{""name"":""入札説明書（PDF：158KB）"",""uri"":""https://www.city.minoh.lg.jp/kouikifukusi/documents/setumeisyo.pdf""}]"
aG9ra2FpZG8vcG9saWNlX2hva2thaWRvX2thaWtlaS8yMDI0LzIwMjQwNjE0XzAwNzA0Cg==,北海道警察情報管理システム給与管理業務等の改修業務委託契約,国家公安委員会（警察庁）北海道警察本部会計課,01,北海道,011002,札幌市,2024-06-14T00:00:00+09:00,2024,役務,一般競争入札,https://www.police.pref.hokkaido.lg.jp/info/soumu/kaikei/dat/2024-07/2024-0726-hokkaido-jouhoukanrisisutemu/01.pdf,1.1.0-candidate2,True,True,False,system_development,1,True,False,False,False,False,False,False,False,False,False,False,31,2024-06-14T20:21:50+09:00,pdf,83869.0,,,,,,,1,"[{""name"":""入札説明書（PDF101KB）"",""uri"":""https://www.police.pref.hokkaido.lg.jp/info/soumu/kaikei/dat/2024-07/2024-0726-hokkaido-jouhoukanrisisutemu/02.pdf""}]"
Z292NS9yb2Z1a3UvMjAyNC8yMDI0MDYxOF8wMjAzMAo=,病院情報システム一式及び７年間のシステム保守業務委託（東北労災病院）,独立行政法人労働者健康安全機構,14,神奈川県,141305,川崎市,2024-06-18T00:00:00+09:00,2024,役務,,https://www.johas.go.jp/Portals/0/data0/jigyogaiyo/choutatsu/nyusatsu/0606/nyuusatsu060618.pdf,1.1.0-candidate2,True,True,False,operations_maintenance,1,False,False,False,True,False,False,False,False,False,False,False,2,2024-06-18T00:00:00+09:00,pdf,151486.0,,,,,,,0,[]
b3Nha2EvbWlub2hfY2l0eS8yMDI0LzIwMjQwNjI2XzAwMTMwCg==,箕面市立児童発達支援センター診療所電子カルテシステム導入等業務委託にかかる総合評価落札方式による一般競争入札の実施について,大阪府箕面市,27,大阪府,272205,箕面市,2024-06-26T00:00:00+09:00,2024,役務,,https://www.city.minoh.lg.jp/hokenfukushi_c/nyuusatu/kartesystem.html,1.1.0-candidate2,True,True,False,system_development,1,True,False,False,False,False,False,False,False,False,False,False,2,2025-10-21T19:09:27+09:00,html,,,,,,,,4,"[{""name"":""入札説明書（PDF：188KB）"",""uri"":""https://www.city.minoh.lg.jp/hokenfukushi_c/nyuusatu/documents/setsumeisho.pdf""},{""name"":""【資料1】委託仕様書（導入業務）（PDF：186KB）"",""uri"":""https://www.city.minoh.lg.jp/hokenfukushi_c/nyuusatu/documents/siryou01_shiyou1.pdf""},{""name"":""【資料2】委託仕様書（保守業務）（PDF：144KB）"",""uri"":""https://www.city.minoh.lg.jp/hokenfukushi_c/nyuusatu/documents/siryou02_shiyou2.pdf""},{""name"":""【資料6】個人情報の取扱いに関する特記仕様書（PDF：237KB）"",""uri"":""https://www.city.minoh.lg.jp/hokenfukushi_c/nyuusatu/documents/siryou06_kojinjouhou.pdf""}]"
Z292NC9tb2RfbmFpa3lva3UvMjAyNC8yMDI0MDYyN18wNDQyMwo=,人事・給与情報システムヘルプデスク業務役務（０６要求）,防衛省自衛隊,13,東京都,131041,新宿区,2024-06-27T00:00:00+09:00,2024,役務,,https://www.mod.go.jp/j/budget/chotatsu/naikyoku/nyuusatu/2024/0627b.pdf,1.1.0-candidate2,True,True,False,operations_maintenance,1,False,False,False,True,False,False,False,False,False,False,False,13,2024-06-27T20:08:24+09:00,pdf,112325.0,,,,,,,0,[]
c2VhcmNoL3BfcG9ydGFsLzIwMjQvMDYvMjAyNDA2MjdfMzUwNDQK,人事・給与情報システム ヘルプデスク業務役務（０６要求）,防衛省,13,東京都,,,2024-06-27T00:00:00+09:00,2024,役務,一般競争入札,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,1.1.0-candidate2,True,True,False,operations_maintenance,1,False,False,False,True,False,False,False,False,False,False,False,10,2024-06-28T19:48:39+09:00,html,,,,,,,,0,[]
ZnVrdW9rYS9reXVzaHVfZ2FuX2NlbnRlci8yMDI0LzIwMjQwNzAxXzAwMjQ0Cg==,ホームページリニューアル業務委託契約 一式,独立行政法人国立病院機構九州がんセンター,40,福岡県,401307,福岡市,2024-07-01T00:00:00+09:00,2024,役務,,https://kyushu-cc.hosp.go.jp/filebox/resources/1719798611_2024070101_nyusatsu.pdf,1.1.0-candidate2,True,True,False,software_applications,1,False,False,True,False,False,False,False,False,False,False,False,6,2025-01-31T19:23:39+09:00,pdf,135110.0,,,,,,,0,[]
dG9reW8vdG9reW9faXJ5b19jZW50ZXIvMjAyNC8yMDI0MDcwMV8wMDY5OAo=,病院情報システム一式及び7年間の保守業務委託（2024年7月1日～8月26日）（PDF：619KB),独立行政法人国立病院機構東京医療センター,13,東京都,131105,目黒区,2024-07-01T00:00:00+09:00,2024,役務,,https://tokyo-mc.hosp.go.jp/wp-content/uploads/2024/07/procure20240702.pdf,1.1.0-candidate2,True,True,False,operations_maintenance,1,False,False,False,True,False,False,False,False,False,False,False,102,2024-07-02T19:53:09+09:00,pdf,633584.0,,,,,,,0,[]
ZnVrdW9rYS9mdWt1b2thX3ByZWYvMjAyNC8yMDI0MDcwNV8wMzM1OAo=,一般競争入札の公告について（ネットワークアセスメント業務委託契約）,福岡県,40,福岡県,,,2024-07-05T00:00:00+09:00,2024,役務,,https://www.pref.fukuoka.lg.jp/bid-info/networkassessment.html,1.1.0-candidate2,True,True,False,network_infrastructure,1,False,False,False,False,False,False,True,False,False,False,False,4,2024-07-05T19:08:24+09:00,html,,,,,,,,0,[]
dG9reW8vaGlnYXNoaWt1cnVtZV9jaXR5LzIwMjQvMjAyNDA3MDVfMDAwMTEK,【公募終了・審査結果の公表】東久留米市図書館システム再構築業務委託に係るプロポーザルについて,東京都東久留米市,13,東京都,132225,東久留米市,2024-07-05T00:00:00+09:00,2024,役務,,https://www.city.higashikurume.lg.jp/_res/projects/default_project/_page_/001/024/249/toshokan_system_boshuyoryo.pdf,1.1.0-candidate2,True,True,False,system_development,1,True,False,False,False,False,False,False,False,False,False,False,84,2025-06-23T19:40:08+09:00,pdf,350894.0,,,,,,,2,"[{""name"":""東久留米市図書館システム再構築業務委託調達仕様書 （PDF 270.8KB）"",""uri"":""https://www.city.higashikurume.lg.jp/_res/projects/default_project/_page_/001/024/249/toshokan_system_chotatsushiyosho.pdf""},{""name"":""（別紙1～5） （PDF 4.1MB）"",""uri"":""https://www.city.higashikurume.lg.jp/_res/projects/default_project/_page_/001/024/249/besshi1-5.pdf""}]"
dG9reW8vbXVyYXlhbWFfaXJ5b19jZW50ZXIvMjAyNC8yMDI0MDcxMF8wMDM5OAo=,【入札公告】病院情報システム運用保守業務委託,独立行政法人国立病院機構村山医療センター,13,東京都,132233,武蔵村山市,2024-07-10T00:00:00+09:00,2024,役務,,https://www.murayama-hosp.jp/pdf/nyusatsu/20240710.pdf,1.1.0-candidate2,True,True,False,operations_maintenance,1,False,False,False,True,False,False,False,False,False,False,False,68,2024-07-16T19:53:34+09:00,pdf,593416.0,,,,,,,0,[]
Z292My9tb2QtZ3NkZi1zaWdzY2gvMjAyNC8yMDI0MDcxMV8wMDU2Mgo=,公告 移動ネットワークシステム（システム通信）に係る技術支援等役務 の一般競争入札について,防衛省陸上自衛隊久里浜駐屯地,14,神奈川県,142018,横須賀市,2024-07-11T00:00:00+09:00,2024,役務,一般競争入札,https://www.mod.go.jp/gsdf/sigsch/fin/reiwa6/b13kou.pdf,1.1.0-candidate2,True,True,False,network_infrastructure,1,False,False,False,False,False,False,True,False,False,False,False,12,2024-07-11T20:36:27+09:00,pdf,194963.0,,,,,,,1,"[{""name"":""仕様書"",""uri"":""https://www.mod.go.jp/gsdf/sigsch/fin/reiwa6/b13si.pdf""}]"
Z292My9tb2QtZ3NkZi1zaWdzY2gvMjAyNC8yMDI0MDcxMV8wMDU2Mwo=,公告 移動ネットワークシステム（戦闘指揮統制）に係る技術支援等役務 の一般競争入札について,防衛省陸上自衛隊久里浜駐屯地,14,神奈川県,142018,横須賀市,2024-07-11T00:00:00+09:00,2024,役務,一般競争入札,https://www.mod.go.jp/gsdf/sigsch/fin/reiwa6/b14kou.pdf,1.1.0-candidate2,True,True,False,network_infrastructure,1,False,False,False,False,False,False,True,False,False,False,False,11,2024-07-11T20:36:39+09:00,pdf,196756.0,,,,,,,1,"[{""name"":""仕様書"",""uri"":""https://www.mod.go.jp/gsdf/sigsch/fin/reiwa6/b14si.pdf""}]"
b3Nha2EvbWlub2hfY2l0eS8yMDI0LzIwMjQwNzEyXzAwMTI2Cg==,箕面市教育・保育等給付費管理システム導入等業務委託にかかる総合評価入札方式による一般競争入札の実施について,大阪府箕面市,27,大阪府,272205,箕面市,2024-07-12T00:00:00+09:00,2024,役務,,https://www.city.minoh.lg.jp/infancy/nyuusatu/kyuhu.html,1.1.0-candidate2,True,True,False,system_development,1,True,False,False,False,False,False,False,False,False,False,False,12,2025-10-21T19:09:21+09:00,html,,,,,,,,4,"[{""name"":""入札説明書（PDF：159KB）"",""uri"":""https://www.city.minoh.lg.jp/infancy/nyuusatu/documents/setumei.pdf""},{""name"":""(資料1)箕面市教育・保育等給付費管理システム導入業務委託仕様書（PDF：154KB）"",""uri"":""https://www.city.minoh.lg.jp/infancy/nyuusatu/documents/siryou1_shiyousyo1.pdf""},{""name"":""(資料2)箕面市教育・保育等給付費管理システム保守業務委託仕様書（PDF：102KB）"",""uri"":""https://www.city.minoh.lg.jp/infancy/nyuusatu/documents/siryou2_shiyousyo2.pdf""},{""name"":""(資料8)個人情報の取扱いに関する特記仕様書（PDF：238KB）"",""uri"":""https://www.city.minoh.lg.jp/infancy/nyuusatu/documents/siryou8_kojinjouhou.pdf""}]"
Z292My9tb2RfZ3NkZl9kY19jZmluLzIwMjQvMjAyNDA3MTlfMDA3MjIK,陸自業務システム（援護情報機能）保守等役務,防衛省陸上自衛隊中央会計隊,13,東京都,131041,新宿区,2024-07-19T00:00:00+09:00,2024,役務,,https://www.mod.go.jp/gsdf/dc/cfin/html/img/i015-R1.7.19.pdf,1.1.0-candidate2,True,True,False,operations_maintenance,1,False,False,False,True,False,False,False,False,False,False,False,38,2024-07-19T20:15:18+09:00,pdf,584367.0,,,,,,,0,[]
Z292NS90YWlzeW9rdWtpbi8yMDI0LzIwMjQwNzE5XzAwNzM5Cg==,中退共制度加入証明書発行における電子申請システム関連機器更改に伴う構築役務及び機材一式調達・保守業務 一式,独立行政法人勤労者退職金共済機構,13,東京都,131164,豊島区,2024-07-19T00:00:00+09:00,2024,役務,,https://www.taisyokukin.go.jp/supply/PDF/r6koukoku19.pdf,1.1.0-candidate2,True,True,False,system_development|operations_maintenance,2,True,False,False,True,False,False,False,False,False,False,False,31,2024-07-19T20:01:55+09:00,pdf,208354.0,,,,,,,0,[]
dG9reW8vaGlnYXNoaWt1cnVtZV9jaXR5LzIwMjQvMjAyNDA3MTlfMDAwMTAK,【公募終了・審査結果の公表】介護認定調査員支援システム導入業務委託に係る公募型プロポーザルについて,東京都東久留米市,13,東京都,132225,東久留米市,2024-07-19T00:00:00+09:00,2024,役務,,https://www.city.higashikurume.lg.jp/_res/projects/default_project/_page_/001/024/439/-1-jissiyouryou.pdf,1.1.0-candidate2,True,True,False,system_development,1,True,False,False,False,False,False,False,False,False,False,False,30,2025-06-23T19:36:34+09:00,pdf,201636.0,,,,,,,5,"[{""name"":""東久留米市介護認定調査員支援システム導入業務委託仕様書 （PDF 173.1KB）"",""uri"":""https://www.city.higashikurume.lg.jp/_res/projects/default_project/_page_/001/024/439/-2.1-itakusiyousyover2.pdf""},{""name"":""【仕様書別紙1】概況調査票 （PDF 113.7KB）"",""uri"":""https://www.city.higashikurume.lg.jp/_res/projects/default_project/_page_/001/024/439/-3-bessi1gaikyoutyousahyou.pdf""},{""name"":""【仕様書別紙2】特記事項 （PDF 176.8KB）"",""uri"":""https://www.city.higashikurume.lg.jp/_res/projects/default_project/_page_/001/024/439/-4-bessi2tokkijikou.pdf""},{""name"":""【仕様書別紙3】OCR用紙 （PDF 715.0KB）"",""uri"":""https://www.city.higashikurume.lg.jp/_res/projects/default_project/_page_/001/024/439/-5-bessi3ocryousi.pdf""},{""name"":""東久留米市介護認定調査員支援システム導入業務委託プロポーザル審査基準書 （PDF 64.8KB）"",""uri"":""https://www.city.higashikurume.lg.jp/_res/projects/default_project/_page_/001/024/439/-6-sinnsakijunnsyo.pdf""}]"
Z292My9tb2RfZGloLzIwMjQvMjAyNDA3MjJfMDA5NTQK,地理空間情報支援システム（ＧＥＯＳＳ４）用電算機へのデータ移行役務,防衛省情報本部,13,東京都,131041,新宿区,2024-07-22T00:00:00+09:00,2024,役務,,https://www.mod.go.jp/dih/6.7.22-114.pdf,1.1.0-candidate2,True,True,False,network_infrastructure|data_digital,2,False,False,False,False,False,False,True,False,True,False,False,29,2024-07-22T20:32:45+09:00,pdf,190104.0,,,,,,,0,[]
Z292My9uaG9faG9uYnUvMjAyNC8yMDI0MDczMF8wMDUwNAo=,病院情報システムの整備及び運用保守に係る調達仕様書作成支援業務委託（PDF：127KB）,独立行政法人国立病院機構,13,東京都,131105,目黒区,2024-07-30T00:00:00+09:00,2024,役務,,https://nho.hosp.go.jp/files/000217781.pdf,1.1.0-candidate2,True,True,False,operations_maintenance|it_consulting_planning,2,False,False,False,True,False,False,False,False,False,False,True,6,2024-07-30T20:33:56+09:00,pdf,129897.0,,,,,,,0,[]
Z292My9uaG9faG9uYnUvMjAyNC8yMDI0MDczMF8wMDUwNgo=,病院情報システムの整備及び運用保守に係る調達仕様書作成支援業務委託（PDF：138KB）,独立行政法人国立病院機構,13,東京都,131105,目黒区,2024-07-30T00:00:00+09:00,2024,役務,,https://nho.hosp.go.jp/files/000217793.pdf,1.1.0-candidate2,True,True,False,operations_maintenance|it_consulting_planning,2,False,False,False,True,False,False,False,False,False,False,True,5,2024-07-31T20:40:10+09:00,pdf,140841.0,,,,,,,0,[]
dG9reW8vc3VnaW5hbWlfY2l0eS8yMDI0LzIwMjQwNzMxXzAwMDQ2Cg==,杉並区産MaaS（マース）システム構築等業務委託事業者選定公募型プロポーザル,東京都杉並区,13,東京都,131156,杉並区,2024-07-31T00:00:00+09:00,2024,役務,,https://www.city.suginami.tokyo.jp/documents/8331/jisshiyouryou.pdf,1.1.0-candidate2,True,True,False,system_development,1,True,False,False,False,False,False,False,False,False,False,False,1,2026-04-16T19:11:06+09:00,pdf,359044.0,,,,,,,0,[]
